,0,1
136,YBL085W,0
137,YBL086C,0
138,YBL087C,0
139,YBL088C,0
140,YBL089W,0
141,YBL090W,0
142,YBL091C,0
143,YBL093C,0
144,YBL094C,0
145,YBL097W,1
146,YBL098W,0
147,YBL099W,0
148,YBL101C,0
149,YBL101W-B,0
150,YBL103C,0
151,YBL104C,0
152,YBL105C,1
153,YBL106C,0
154,YBL109W,0
155,YBL111C,0
156,YBL113C,0
157,YBR001C,0
158,YBR006W,0
159,YBR009C,1
160,YBR010W,0
161,YBR011C,1
162,YBR012W-A,0
163,YBR017C,0
164,YBR019C,0
165,YBR020W,0
166,YBR023C,0
167,YBR024W,1
168,YBR025C,0
169,YBR026C,0
170,YBR027C,0
171,YBR028C,0
172,YBR029C,1
173,YBR030W,0
174,YBR033W,0
175,YBR034C,0
176,YBR039W,0
177,YBR041W,0
178,YBR042C,0
179,YBR044C,0
180,YBR045C,0
181,YBR046C,0
182,YBR047W,0
183,YBR049C,1
184,YBR050C,0
185,YBR054W,0
186,YBR055C,1
187,YBR057C,0
188,YBR058C,0
189,YBR059C,0
190,YBR060C,1
191,YBR061C,0
192,YBR062C,0
193,YBR065C,0
194,YBR066C,0
195,YBR067C,0
196,YBR069C,0
197,YBR072W,0
198,YBR073W,0
199,YBR078W,0
200,YBR079C,1
201,YBR080C,1
202,YBR081C,0
203,YBR082C,0
204,YBR083W,0
205,YBR084W,0
206,YBR085W,0
207,YBR087W,1
208,YBR088C,1
209,YBR089W,1
210,YBR090C-A,0
211,YBR093C,0
212,YBR094W,0
213,YBR095C,0
214,YBR097W,0
215,YBR098W,0
216,YBR100W,0
217,YBR101C,0
218,YBR102C,1
219,YBR103W,0
220,YBR104W,0
221,YBR105C,0
222,YBR107C,0
223,YBR108W,0
224,YBR109C,1
225,YBR112C,1
226,YBR115C,0
227,YBR117C,0
228,YBR119W,0
229,YBR121C,1
230,YBR122C,0
231,YBR123C,1
232,YBR125C,0
233,YBR126C,0
234,YBR127C,0
235,YBR128C,0
236,YBR130C,0
237,YBR131W,0
238,YBR133C,0
239,YBR135W,1
240,YBR136W,1
241,YBR137W,0
242,YBR138C,0
243,YBR139W,0
244,YBR140C,1
245,YBR141C,0
246,YBR142W,1
247,YBR143C,1
248,YBR146W,0
249,YBR148W,0
250,YBR149W,0
251,YBR150C,0
252,YBR151W,0
253,YBR152W,1
254,YBR154C,1
255,YBR155W,1
256,YBR156C,0
257,YBR159W,0
258,YBR160W,1
259,YBR161W,0
260,YBR162C,0
261,YBR166C,0
262,YBR167C,1
263,YBR168W,1
264,YBR169C,0
265,YBR170C,0
266,YBR171W,0
267,YBR172C,0
268,YBR173C,0
269,YBR175W,0
270,YBR176W,0
271,YBR180W,0
272,YBR185C,0
273,YBR186W,0
274,YBR187W,0
275,YBR188C,0
276,YBR189W,0
277,YBR193C,1
278,YBR194W,0
279,YBR195C,0
280,YBR196C,1
281,YBR197C,0
282,YBR198C,1
283,YBR203W,0
284,YBR207W,0
285,YBR208C,0
286,YBR211C,1
287,YBR212W,0
288,YBR214W,0
289,YBR215W,0
290,YBR218C,0
291,YBR220C,0
292,YBR221C,0
293,YBR222C,0
294,YBR223C,0
295,YBR225W,0
296,YBR227C,0
297,YBR228W,0
298,YBR229C,0
299,YBR231C,0
300,YBR233W-A,1
301,YBR234C,1
302,YBR235W,0
303,YBR236C,1
304,YBR237W,1
305,YBR238C,0
306,YBR239C,0
307,YBR241C,0
308,YBR245C,0
309,YBR247C,1
310,YBR248C,0
311,YBR249C,0
312,YBR251W,0
313,YBR253W,1
314,YBR254C,1
315,YBR255W,0
316,YBR257W,1
317,YBR258C,0
318,YBR259W,0
319,YBR260C,0
320,YBR264C,0
321,YBR267W,0
322,YBR268W,0
323,YBR269C,0
324,YBR270C,0
325,YBR273C,0
326,YBR274W,0
327,YBR275C,0
328,YBR276C,0
329,YBR278W,0
330,YBR279W,0
331,YBR280C,0
332,YBR281C,0
333,YBR282W,0
334,YBR283C,0
335,YBR288C,0
336,YBR289W,0
337,YBR291C,0
338,YBR295W,0
339,YBR296C,0
340,YBR299W,0
341,YCL004W,1
342,YCL007C,0
343,YCL008C,0
344,YCL009C,0
345,YCL010C,0
346,YCL011C,0
347,YCL014W,0
348,YCL016C,0
349,YCL017C,1
350,YCL018W,0
351,YCL024W,0
352,YCL027C-A,0
353,YCL028W,1
354,YCL029C,0
355,YCL030C,0
356,YCL031C,1
357,YCL032W,0
358,YCL035C,0
359,YCL036W,0
360,YCL038C,0
361,YCL039W,0
362,YCL040W,0
363,YCL043C,1
364,YCL044C,0
365,YCL045C,0
366,YCL047C,0
367,YCL050C,0
368,YCL054W,1
369,YCL057W,0
370,YCL059C,1
371,YCL061C,0
372,YCL063W,0
373,YCL064C,0
374,YCL068C,0
375,YCL069W,0
376,YCL074W,0
377,YCR002C,0
378,YCR003W,0
379,YCR005C,0
380,YCR008W,0
381,YCR009C,0
382,YCR011C,0
383,YCR013C,1
384,YCR014C,0
385,YCR016W,0
386,YCR020C-A,0
387,YCR020W-B,0
388,YCR024C,0
389,YCR026C,0
390,YCR028C-A,0
391,YCR030C,0
392,YCR032W,0
393,YCR033W,0
394,YCR035C,1
395,YCR038C,0
396,YCR042C,1
397,YCR043C,0
398,YCR047C,0
399,YCR048W,0
400,YCR052W,1
401,YCR053W,0
402,YCR054C,1
403,YCR058C,0
404,YCR059C,0
405,YCR060W,0
406,YCR063W,0
407,YCR065W,0
408,YCR066W,0
409,YCR067C,0
410,YCR071C,0
411,YCR072C,1
412,YCR073C,0
413,YCR076C,0
414,YCR077C,0
415,YCR079W,0
416,YCR081W,0
417,YCR082W,0
418,YCR084C,0
419,YCR086W,0
420,YCR087C-A,0
421,YCR089W,0
422,YCR090C,0
423,YCR092C,0
424,YCR093W,1
425,YCR095C,0
426,YCR102C,0
427,YCR104W,0
428,YCR105W,0
429,YCRX13W,0
430,YDL002C,0
431,YDL003W,1
432,YDL004W,1
433,YDL005C,0
434,YDL006W,0
435,YDL007W,1
436,YDL008W,1
437,YDL013W,1
438,YDL014W,1
439,YDL015C,1
440,YDL017W,1
441,YDL019C,0
442,YDL020C,0
443,YDL021W,0
444,YDL022W,0
445,YDL025C,0
446,YDL027C,0
447,YDL028C,1
448,YDL029W,1
449,YDL030W,1
450,YDL031W,1
451,YDL035C,0
452,YDL036C,0
453,YDL038C,0
454,YDL040C,0
455,YDL042C,0
456,YDL043C,1
457,YDL044C,0
458,YDL045W-A,0
459,YDL047W,0
460,YDL048C,0
461,YDL051W,0
462,YDL052C,0
463,YDL053C,0
464,YDL054C,0
465,YDL055C,1
466,YDL056W,0
467,YDL058W,1
468,YDL059C,0
469,YDL060W,1
470,YDL062W,0
471,YDL063C,0
472,YDL065C,0
473,YDL066W,0
474,YDL068W,0
475,YDL069C,0
476,YDL070W,0
477,YDL073W,0
478,YDL074C,0
479,YDL076C,0
480,YDL077C,0
481,YDL078C,0
482,YDL080C,0
483,YDL081C,0
484,YDL084W,1
485,YDL085C-A,0
486,YDL085W,0
487,YDL087C,1
488,YDL088C,0
489,YDL090C,0
490,YDL092W,1
491,YDL093W,0
492,YDL095W,0
493,YDL097C,1
494,YDL098C,1
495,YDL099W,0
496,YDL100C,0
497,YDL101C,0
498,YDL102W,1
499,YDL103C,1
500,YDL104C,0
501,YDL105W,1
502,YDL106C,0
503,YDL108W,1
504,YDL109C,0
505,YDL110C,0
506,YDL111C,1
507,YDL112W,0
508,YDL115C,0
509,YDL116W,0
510,YDL117W,0
511,YDL118W,0
512,YDL121C,0
513,YDL122W,0
514,YDL125C,0
515,YDL126C,1
516,YDL127W,0
517,YDL130W,0
518,YDL130W-A,0
519,YDL131W,0
520,YDL132W,1
521,YDL134C,0
522,YDL135C,0
523,YDL137W,0
524,YDL138W,0
525,YDL139C,1
526,YDL140C,1
527,YDL141W,1
528,YDL143W,1
529,YDL144C,0
530,YDL145C,1
531,YDL147W,1
532,YDL148C,1
533,YDL150W,1
534,YDL151C,0
535,YDL153C,1
536,YDL154W,0
537,YDL155W,1
538,YDL156W,0
539,YDL157C,0
540,YDL160C,0
541,YDL161W,0
542,YDL164C,1
543,YDL166C,1
544,YDL168W,0
545,YDL171C,0
546,YDL173W,0
547,YDL175C,0
548,YDL176W,0
549,YDL179W,0
550,YDL181W,0
551,YDL182W,0
552,YDL185W,0
553,YDL188C,0
554,YDL190C,0
555,YDL193W,1
556,YDL194W,0
557,YDL195W,1
558,YDL197C,0
559,YDL199C,0
560,YDL201W,0
561,YDL202W,0
562,YDL203C,0
563,YDL206W,0
564,YDL208W,1
565,YDL209C,1
566,YDL210W,0
567,YDL213C,0
568,YDL215C,0
569,YDL216C,0
570,YDL220C,1
571,YDL221W,1
572,YDL223C,0
573,YDL224C,0
574,YDL225W,0
575,YDL226C,0
576,YDL231C,0
577,YDL233W,0
578,YDL234C,0
579,YDL235C,1
580,YDL236W,0
581,YDL238C,0
582,YDL239C,0
583,YDL240W,0
584,YDL241W,0
585,YDL244W,0
586,YDL245C,0
587,YDL247W,0
588,YDR001C,0
589,YDR004W,0
590,YDR005C,0
591,YDR006C,0
592,YDR007W,0
593,YDR009W,0
594,YDR011W,0
595,YDR013W,1
596,YDR016C,1
597,YDR017C,0
598,YDR018C,0
599,YDR019C,0
600,YDR020C,0
601,YDR021W,1
602,YDR022C,0
603,YDR023W,1
604,YDR026C,0
605,YDR027C,0
606,YDR028C,0
607,YDR032C,0
608,YDR033W,0
609,YDR034C,0
610,YDR035W,0
611,YDR036C,0
612,YDR037W,1
613,YDR038C,0
614,YDR040C,0
615,YDR041W,1
616,YDR043C,0
617,YDR044W,1
618,YDR045C,1
619,YDR046C,0
620,YDR047W,1
621,YDR049W,0
622,YDR051C,0
623,YDR052C,1
624,YDR053W,1
625,YDR054C,1
626,YDR055W,0
627,YDR058C,0
628,YDR059C,0
629,YDR060W,1
630,YDR063W,0
631,YDR065W,0
632,YDR069C,0
633,YDR071C,0
634,YDR073W,0
635,YDR074W,0
636,YDR075W,0
637,YDR079C-A,0
638,YDR080W,0
639,YDR081C,1
640,YDR083W,0
641,YDR086C,1
642,YDR087C,1
643,YDR088C,1
644,YDR089W,0
645,YDR091C,1
646,YDR092W,0
647,YDR093W,0
648,YDR096W,0
649,YDR097C,0
650,YDR098C,0
651,YDR099W,0
652,YDR101C,0
653,YDR103W,0
654,YDR104C,0
655,YDR105C,0
656,YDR107C,0
657,YDR108W,0
658,YDR109C,0
659,YDR110W,0
660,YDR111C,0
661,YDR113C,1
662,YDR116C,0
663,YDR117C,0
664,YDR118W,1
665,YDR120C,0
666,YDR121W,0
667,YDR122W,0
668,YDR123C,1
669,YDR124W,0
670,YDR127W,0
671,YDR128W,0
672,YDR129C,0
673,YDR132C,0
674,YDR136C,0
675,YDR137W,0
676,YDR138W,0
677,YDR139C,0
678,YDR140W,0
679,YDR141C,1
680,YDR142C,0
681,YDR143C,0
682,YDR145W,1
683,YDR146C,0
684,YDR147W,0
685,YDR148C,0
686,YDR150W,0
687,YDR152W,0
688,YDR153C,0
689,YDR155C,0
690,YDR156W,0
691,YDR157W,0
692,YDR158W,0
693,YDR159W,0
694,YDR160W,1
695,YDR162C,0
696,YDR163W,0
697,YDR164C,1
698,YDR165W,0
699,YDR166C,1
700,YDR167W,1
701,YDR168W,1
702,YDR169C,0
703,YDR170C,1
704,YDR171W,0
705,YDR172W,1
706,YDR173C,0
707,YDR174W,0
708,YDR175C,0
709,YDR176W,0
710,YDR177W,1
711,YDR179C,0
712,YDR179W-A,0
713,YDR180W,1
714,YDR181C,0
715,YDR183W,0
716,YDR184C,0
717,YDR186C,0
718,YDR188W,1
719,YDR189W,1
720,YDR190C,1
721,YDR191W,0
722,YDR192C,0
723,YDR194C,0
724,YDR195W,0
725,YDR198C,0
726,YDR199W,0
727,YDR200C,0
728,YDR201W,1
729,YDR202C,0
730,YDR204W,0
731,YDR207C,0
732,YDR208W,1
733,YDR211W,1
734,YDR212W,1
735,YDR213W,0
736,YDR214W,0
737,YDR217C,0
738,YDR218C,0
739,YDR219C,0
740,YDR221W,0
741,YDR222W,0
742,YDR223W,0
743,YDR224C,1
744,YDR225W,0
745,YDR226W,1
746,YDR227W,0
747,YDR229W,0
748,YDR232W,1
749,YDR233C,1
750,YDR234W,0
751,YDR235W,1
752,YDR237W,0
753,YDR238C,1
754,YDR239C,0
755,YDR240C,1
756,YDR243C,1
757,YDR245W,0
758,YDR246W,1
759,YDR247W,0
760,YDR248C,0
761,YDR251W,0
762,YDR252W,0
763,YDR254W,0
764,YDR255C,0
765,YDR256C,0
766,YDR258C,0
767,YDR262W,0
768,YDR263C,0
769,YDR264C,0
770,YDR266C,0
771,YDR267C,1
772,YDR270W,0
773,YDR272W,0
774,YDR273W,0
775,YDR275W,0
776,YDR279W,0
777,YDR280W,1
778,YDR283C,0
779,YDR285W,0
780,YDR287W,0
781,YDR288W,1
782,YDR289C,0
783,YDR291W,0
784,YDR293C,0
785,YDR294C,0
786,YDR295C,0
787,YDR299W,1
788,YDR300C,0
789,YDR301W,1
790,YDR303C,1
791,YDR304C,0
792,YDR306C,0
793,YDR308C,1
794,YDR310C,0
795,YDR311W,1
796,YDR312W,0
797,YDR313C,0
798,YDR314C,0
799,YDR317W,0
800,YDR318W,0
801,YDR319C,0
802,YDR320C,0
803,YDR320C-A,1
804,YDR322C-A,0
805,YDR322W,0
806,YDR324C,1
807,YDR325W,1
808,YDR326C,0
809,YDR328C,1
810,YDR330W,0
811,YDR332W,0
812,YDR334W,0
813,YDR335W,0
814,YDR336W,0
815,YDR337W,0
816,YDR341C,1
817,YDR342C,0
818,YDR345C,0
819,YDR346C,0
820,YDR347W,0
821,YDR348C,0
822,YDR353W,1
823,YDR354W,0
824,YDR357C,0
825,YDR358W,0
826,YDR359C,0
827,YDR361C,1
828,YDR362C,1
829,YDR363W,0
830,YDR363W-A,0
831,YDR364C,1
832,YDR365C,1
833,YDR368W,0
834,YDR369C,0
835,YDR370C,0
836,YDR372C,0
837,YDR374C,0
838,YDR377W,0
839,YDR378C,1
840,YDR379W,0
841,YDR381C-A,0
842,YDR381W,1
843,YDR383C,0
844,YDR385W,0
845,YDR386W,0
846,YDR388W,0
847,YDR390C,1
848,YDR391C,0
849,YDR392W,0
850,YDR394W,1
851,YDR395W,1
852,YDR396W,1
853,YDR397C,1
854,YDR398W,1
855,YDR400W,0
856,YDR404C,1
857,YDR405W,0
858,YDR406W,0
859,YDR407C,1
860,YDR408C,0
861,YDR409W,0
862,YDR412W,1
863,YDR415C,0
864,YDR416W,1
865,YDR419W,0
866,YDR420W,1
867,YDR422C,0
868,YDR424C,0
869,YDR425W,0
870,YDR427W,1
871,YDR429C,1
872,YDR430C,0
873,YDR436W,0
874,YDR439W,0
875,YDR440W,0
876,YDR443C,0
877,YDR444W,0
878,YDR448W,0
879,YDR449C,1
880,YDR451C,0
881,YDR452W,0
882,YDR453C,0
883,YDR454C,1
884,YDR457W,0
885,YDR459C,0
886,YDR460W,1
887,YDR462W,0
888,YDR463W,0
889,YDR464W,1
890,YDR466W,0
891,YDR469W,0
892,YDR470C,1
893,YDR472W,1
894,YDR473C,1
895,YDR474C,0
896,YDR475C,0
897,YDR477W,0
898,YDR478W,1
899,YDR480W,0
900,YDR481C,0
901,YDR482C,0
902,YDR484W,0
903,YDR485C,0
904,YDR486C,0
905,YDR488C,0
906,YDR489W,1
907,YDR490C,0
908,YDR491C,0
909,YDR494W,0
910,YDR495C,0
911,YDR496C,0
912,YDR498C,1
913,YDR499W,1
914,YDR500C,0
915,YDR501W,0
916,YDR502C,0
917,YDR505C,1
918,YDR506C,0
919,YDR507C,0
920,YDR508C,0
921,YDR510W,1
922,YDR513W,0
923,YDR515W,0
924,YDR516C,0
925,YDR517W,0
926,YDR519W,0
927,YDR520C,0
928,YDR523C,0
929,YDR527W,1
930,YDR532C,1
931,YDR533C,0
932,YDR535C,0
933,YDR537C,0
934,YDR538W,0
935,YDR545W,0
936,YEL001C,0
937,YEL002C,1
938,YEL003W,0
939,YEL005C,0
940,YEL011W,0
941,YEL012W,0
942,YEL013W,0
943,YEL014C,0
944,YEL015W,0
945,YEL016C,0
946,YEL017W,0
947,YEL018W,0
948,YEL019C,1
949,YEL021W,0
950,YEL022W,0
951,YEL023C,0
952,YEL024W,0
953,YEL025C,0
954,YEL026W,1
955,YEL030W,0
956,YEL031W,0
957,YEL032W,1
958,YEL034W,1
959,YEL036C,0
960,YEL037C,0
961,YEL039C,0
962,YEL040W,0
963,YEL041W,0
964,YEL042W,0
965,YEL043W,0
966,YEL044W,1
967,YEL046C,0
968,YEL047C,0
969,YEL048C,0
970,YEL050C,0
971,YEL051W,0
972,YEL052W,0
973,YEL053C,0
974,YEL054C,0
975,YEL055C,1
976,YEL056W,0
977,YEL057C,0
978,YEL058W,1
979,YEL060C,0
980,YEL061C,0
981,YEL062W,0
982,YEL069C,0
983,YEL070W,0
984,YEL071W,0
985,YEL077C,0
986,YER001W,0
987,YER002W,0
988,YER003C,1
989,YER004W,0
990,YER005W,1
991,YER006W,1
992,YER007C-A,0
993,YER007W,0
994,YER008C,1
995,YER012W,1
996,YER013W,1
997,YER015W,0
998,YER016W,1
999,YER017C,0
1000,YER018C,1
1001,YER020W,0
1002,YER021W,1
1003,YER022W,1
1004,YER023W,1
1005,YER025W,1
1006,YER027C,0
1007,YER029C,1
1008,YER030W,0
1009,YER031C,0
1010,YER032W,0
1011,YER033C,0
1012,YER035W,0
1013,YER036C,1
1014,YER037W,0
1015,YER040W,0
1016,YER041W,0
1017,YER043C,1
1018,YER044C-A,0
1019,YER047C,0
1020,YER048C,0
1021,YER048W-A,1
1022,YER049W,0
1023,YER050C,0
1024,YER052C,0
1025,YER053C,0
1026,YER054C,0
1027,YER055C,0
1028,YER059W,0
1029,YER060W,1
1030,YER061C,0
1031,YER062C,0
1032,YER063W,0
1033,YER064C,0
1034,YER065C,0
1035,YER067W,0
1036,YER068W,0
1037,YER069W,0
1038,YER070W,1
1039,YER071C,0
1040,YER073W,0
1041,YER075C,0
1042,YER076C,0
1043,YER078C,0
1044,YER081W,0
1045,YER082C,1
1046,YER083C,0
1047,YER086W,0
1048,YER087C-B,0
1049,YER087W,0
1050,YER088C,0
1051,YER089C,0
1052,YER090W,0
1053,YER091C,0
1054,YER092W,0
1055,YER094C,1
1056,YER095W,0
1057,YER097W,0
1058,YER098W,0
1059,YER099C,0
1060,YER104W,1
1061,YER105C,0
1062,YER107C,0
1063,YER109C,0
1064,YER110C,0
1065,YER111C,0
1066,YER112W,1
1067,YER115C,0
1068,YER116C,0
1069,YER120W,0
1070,YER122C,0
1071,YER124C,0
1072,YER125W,1
1073,YER126C,1
1074,YER127W,1
1075,YER129W,0
1076,YER131W,0
1077,YER132C,0
1078,YER133W,1
1079,YER136W,1
1080,YER139C,0
1081,YER142C,0
1082,YER143W,0
1083,YER144C,0
1084,YER145C,0
1085,YER146W,1
1086,YER147C,1
1087,YER148W,1
1088,YER149C,0
1089,YER151C,0
1090,YER152C,0
1091,YER153C,0
1092,YER155C,0
1093,YER156C,0
1094,YER157W,1
1095,YER158C,0
1096,YER159C,1
1097,YER161C,0
1098,YER162C,0
1099,YER164W,0
1100,YER166W,0
1101,YER167W,0
1102,YER168C,1
1103,YER169W,0
1104,YER171W,1
1105,YER172C,1
1106,YER174C,0
1107,YER177W,0
1108,YER178W,0
1109,YER179W,0
1110,YER180W,0
1111,YER184C,0
1112,YER187W-A,0
1113,YFL001W,0
1114,YFL002C,1
1115,YFL004W,0
1116,YFL006W,0
1117,YFL007W,0
1118,YFL008W,1
1119,YFL009W,1
1120,YFL010C,0
1121,YFL013C,0
1122,YFL014W,0
1123,YFL016C,0
1124,YFL017C,1
1125,YFL018C,0
1126,YFL018W-A,1
1127,YFL021W,0
1128,YFL022C,1
1129,YFL023W,1
1130,YFL024C,1
1131,YFL025C,0
1132,YFL026W,0
1133,YFL027C,0
1134,YFL029C,1
1135,YFL033C,0
1136,YFL034W,0
1137,YFL037W,1
1138,YFL038C,1
1139,YFL041W,0
1140,YFL042C,0
1141,YFL044C,0
1142,YFL045C,1
1143,YFL048C,0
1144,YFL049W,0
1145,YFL052W,0
1146,YFL053W,0
1147,YFL054C,0
1148,YFR001W,0
1149,YFR002W,1
1150,YFR003C,1
1151,YFR004W,1
1152,YFR007W,0
1153,YFR008W,0
1154,YFR009W,0
1155,YFR010W,0
1156,YFR011C,0
1157,YFR012W,0
1158,YFR013W,0
1159,YFR014C,0
1160,YFR015C,0
1161,YFR016C,0
1162,YFR017C,0
1163,YFR019W,0
1164,YFR021W,0
1165,YFR022W,0
1166,YFR023W,0
1167,YFR024C,0
1168,YFR024C-A,0
1169,YFR025C,0
1170,YFR028C,1
1171,YFR029W,1
1172,YFR030W,0
1173,YFR031C,1
1174,YFR032C,0
1175,YFR034C,0
1176,YFR036W,0
1177,YFR037C,1
1178,YFR040W,0
1179,YFR043C,0
1180,YFR044C,0
1181,YFR046C,0
1182,YFR048W,0
1183,YFR049W,0
1184,YFR050C,1
1185,YFR051C,1
1186,YFR052W,1
1187,YFR053C,0
1188,YFR055W,0
1189,YGL004C,0
1190,YGL005C,0
1191,YGL006W,0
1192,YGL008C,1
1193,YGL009C,0
1194,YGL011C,1
1195,YGL013C,0
1196,YGL014W,1
1197,YGL016W,0
1198,YGL017W,0
1199,YGL019W,0
1200,YGL020C,0
1201,YGL021W,0
1202,YGL022W,1
1203,YGL024W,0
1204,YGL025C,0
1205,YGL026C,0
1206,YGL027C,0
1207,YGL033W,0
1208,YGL035C,0
1209,YGL036W,0
1210,YGL037C,0
1211,YGL039W,0
1212,YGL040C,1
1213,YGL043W,0
1214,YGL044C,1
1215,YGL045W,0
1216,YGL046W,0
1217,YGL048C,1
1218,YGL049C,0
1219,YGL050W,0
1220,YGL055W,1
1221,YGL056C,0
1222,YGL057C,0
1223,YGL058W,0
1224,YGL060W,0
1225,YGL061C,1
1226,YGL062W,0
1227,YGL063W,0
1228,YGL064C,0
1229,YGL066W,0
1230,YGL067W,0
1231,YGL068W,1
1232,YGL070C,0
1233,YGL071W,0
1234,YGL073W,1
1235,YGL078C,0
1236,YGL079W,0
1237,YGL081W,0
1238,YGL082W,0
1239,YGL086W,0
1240,YGL087C,0
1241,YGL090W,0
1242,YGL092W,1
1243,YGL093W,1
1244,YGL094C,0
1245,YGL095C,0
1246,YGL096W,0
1247,YGL097W,1
1248,YGL099W,1
1249,YGL100W,0
1250,YGL105W,0
1251,YGL106W,1
1252,YGL107C,0
1253,YGL108C,0
1254,YGL110C,0
1255,YGL111W,1
1256,YGL112C,1
1257,YGL113W,1
1258,YGL115W,0
1259,YGL116W,1
1260,YGL120C,1
1261,YGL121C,0
1262,YGL122C,1
1263,YGL124C,0
1264,YGL125W,0
1265,YGL127C,0
1266,YGL128C,1
1267,YGL129C,0
1268,YGL130W,1
1269,YGL131C,0
1270,YGL133W,0
1271,YGL134W,0
1272,YGL136C,0
1273,YGL137W,1
1274,YGL140C,0
1275,YGL141W,0
1276,YGL143C,0
1277,YGL148W,0
1278,YGL150C,1
1279,YGL151W,0
1280,YGL155W,1
1281,YGL156W,0
1282,YGL157W,0
1283,YGL158W,0
1284,YGL161C,0
1285,YGL162W,0
1286,YGL164C,0
1287,YGL166W,1
1288,YGL167C,0
1289,YGL170C,0
1290,YGL171W,1
1291,YGL172W,1
1292,YGL173C,0
1293,YGL174W,0
1294,YGL175C,0
1295,YGL176C,0
1296,YGL178W,0
1297,YGL179C,0
1298,YGL180W,1
1299,YGL181W,0
1300,YGL185C,0
1301,YGL187C,0
1302,YGL190C,0
1303,YGL195W,0
1304,YGL197W,0
1305,YGL200C,0
1306,YGL201C,1
1307,YGL203C,0
1308,YGL205W,0
1309,YGL206C,0
1310,YGL207W,1
1311,YGL208W,0
1312,YGL212W,0
1313,YGL213C,1
1314,YGL215W,0
1315,YGL216W,0
1316,YGL220W,0
1317,YGL223C,0
1318,YGL224C,0
1319,YGL225W,1
1320,YGL227W,0
1321,YGL229C,0
1322,YGL231C,0
1323,YGL232W,0
1324,YGL233W,1
1325,YGL234W,0
1326,YGL237C,0
1327,YGL238W,1
1328,YGL240W,0
1329,YGL241W,0
1330,YGL242C,0
1331,YGL244W,0
1332,YGL245W,1
1333,YGL246C,0
1334,YGL251C,0
1335,YGL252C,0
1336,YGL253W,0
1337,YGL255W,0
1338,YGL257C,0
1339,YGR002C,1
1340,YGR003W,0
1341,YGR005C,1
1342,YGR006W,0
1343,YGR008C,0
1344,YGR009C,1
1345,YGR010W,0
1346,YGR012W,0
1347,YGR013W,1
1348,YGR014W,0
1349,YGR015C,0
1350,YGR017W,0
1351,YGR019W,0
1352,YGR020C,0
1353,YGR021W,0
1354,YGR023W,0
1355,YGR024C,1
1356,YGR025W,0
1357,YGR030C,1
1358,YGR031W,0
1359,YGR032W,0
1360,YGR033C,0
1361,YGR037C,0
1362,YGR040W,0
1363,YGR041W,0
1364,YGR043C,0
1365,YGR047C,1
1366,YGR048W,1
1367,YGR050C,0
1368,YGR052W,0
